ep_RA.Q21A,ep_RA.Y20I,ep_RA.Q21M,sigma.1,sigma.2,sigma.3,logp
-12.211006084235496,-11.853128419101667,-11.713099677237476,2.070739948874172,2.0659889618766285,2.0282346901393455,-7290.926565597106
-12.097706601238023,-11.824319303911906,-11.670198275008747,2.0517191214168435,2.1079992834872745,2.0746426109346823,-7291.4508507280225
-12.159746607888533,-11.867551137085862,-11.738862565090331,2.0518910012131437,2.114711653664864,2.045251353827805,-7289.508286416056
-12.328044314777133,-11.891121533687736,-11.691262670806116,2.0684985950786903,2.048623066880565,2.099204808267196,-7294.555562916683
-12.216795527747554,-11.940260315046293,-11.783942602508809,2.0641499283069638,2.144129402820612,2.1196735867439727,-7291.5094400492035
-12.208090685827088,-11.883139826808284,-11.762328772218261,2.1005544859439254,2.119791947200153,2.0739666597828985,-7290.696869371953
-12.128355471655052,-11.871138066547095,-11.681765419281412,1.9894420099795405,2.1139542031114855,2.0938850328859493,-7292.050571504482
-12.155034465228137,-11.83129955845386,-11.79529709167216,2.063007538493384,2.1039188448272266,2.150227612439834,-7291.282472315733
-12.157200021936779,-11.85364656773799,-11.756332795667328,2.0469824577658775,2.11217080086727,2.118288692949905,-7289.581949293304
-12.186290521135982,-11.83948704247136,-11.764437540093596,2.034151017537496,2.070087108839085,2.1367358678753527,-7290.354854254487
-12.223509885712316,-11.8520570781288,-11.746992166145544,2.0369619115570425,2.1063326487279457,2.090847908502617,-7289.251906631111
-12.219274107691707,-11.806713597134946,-11.823678072878472,2.0718716179280374,2.10658365788915,2.0826596212223145,-7290.352724407001
-12.131229295540022,-11.927489610704939,-11.665757096582816,2.056842618736639,2.0572520796264677,2.0589280336813025,-7291.486070808635
-12.148884615035175,-11.80845440652708,-11.696142802848154,2.080758770206956,2.075704389489727,2.0711388140975124,-7290.786398119254
-12.171765038737961,-11.831285535518349,-11.759778100596845,2.0390115670608364,2.063571683512376,2.0856348929901163,-7289.234260517551
-12.218154044052145,-11.89448539374747,-11.789406142947684,1.9904028738078112,2.0800066190860242,2.0324323072050614,-7291.595261499283
-12.165595613568113,-11.761286731277123,-11.831796492205218,2.054934841040984,2.0825108979725893,2.067256655549572,-7290.990829781595
-12.089434770746552,-11.779908489420714,-11.862069090823486,2.032031123080907,2.0427429458826563,2.1299949432525844,-7294.573000097493
-12.250767793026291,-11.879653616528135,-11.749160319774766,1.992396346824344,2.0149895680935512,2.080188586138507,-7293.837816264422
-12.123096516264658,-11.84658160033449,-11.696330992790704,2.0488021877155935,2.0994534814522816,2.0967389471398725,-7290.064285331157
-12.22268055173528,-11.855165325361996,-11.762383943769716,2.0898296934685425,2.12564718793636,2.085897709069822,-7290.541842391318
-12.20994204433561,-11.829469654140253,-11.636234517708523,2.036084448538858,2.135166993640783,2.1222694127706134,-7292.7325723014
-12.159893656802979,-11.918622762330566,-11.871874329002098,2.041511883088914,2.109163967813683,2.0675095725969213,-7290.539386472195
-12.255857903915825,-11.943969608696518,-11.834921273432325,2.062075743913555,2.1088320761922437,2.067885142899571,-7291.198488446038
-12.14759067513688,-11.990181036533754,-11.734558843587005,2.065009718258667,2.0621391545575145,2.0257272290068986,-7292.609756262739
-12.156828728679882,-11.905716959888593,-11.66600299195974,2.0660828162086684,2.0722618053036657,2.138438363913719,-7291.86163161056
-12.117091952563527,-11.910444566119827,-11.841872112618974,2.0807988678266875,2.1005020440925524,2.0795377952481062,-7290.850798583384
-12.089698350159544,-11.783436182387835,-11.626379492822297,2.0387509999004085,2.072529489012115,2.072255426225741,-7293.834014255743
-12.16189823278776,-11.842261449946687,-11.745718071123077,2.0188032049080378,2.0539990302256994,2.140103326551915,-7291.3293566574575
-12.172190848295278,-11.861569628259815,-11.744034531858663,2.062252506887829,2.0479626271082547,2.05223214500852,-7289.982241388081
-12.218276481293456,-11.91323090974965,-11.77599898922443,2.025183373372271,2.060270513161294,2.081012440639247,-7289.717414186243
-12.134574670960061,-11.919394158870515,-11.77397084097951,2.032532615802907,2.081334157760019,2.0820112754950766,-7289.3650487529185
-12.183694937094817,-11.914446944071964,-11.811829816146352,2.040061231760001,2.1428615514872336,2.079632116443825,-7290.20612443565
-12.135087614637795,-11.796710699745509,-11.865733116748373,2.023542452511708,2.101914035960946,2.0709398517445603,-7291.307602848337
-12.202599059261605,-11.783550824739947,-11.754208363255044,2.085457474252488,2.099722892196068,2.0737912000928973,-7290.68160568837
-12.213758671487602,-11.926335160295329,-11.763754839820258,2.1205605452138134,2.0264562635495165,2.064257322262481,-7294.087557951389
-12.143816369592203,-11.922208829842878,-11.689174619100047,2.0740720695988943,2.092065945113079,2.079516455712319,-7290.355607066395
-12.184015814383562,-11.87173478196679,-11.83285709281191,2.0398275152078864,2.1113423127982323,2.1096431197594656,-7289.705022367703
-12.279441944394744,-11.86206181817384,-11.78199254473168,2.095413385128478,2.108183398364311,2.1066535809019826,-7292.1095910694685
-12.226565026532816,-11.811736298124341,-11.732465486007037,2.085023553063145,2.12340157992168,2.0603051698796593,-7291.061219325567
-12.22733162302136,-11.85425030028738,-11.858501349764515,2.1072029093510074,2.069958765385041,2.0043581423321455,-7294.73801113645
-12.12155959140485,-11.897657977587745,-11.69127657248153,2.0618603457743347,2.097000072586996,2.121385844795189,-7290.866828424475
-12.162656168299094,-11.890300674622072,-11.745127833933733,2.0514020081579045,2.057069877623321,2.0050302218027976,-7291.637175947162
-12.177846658214506,-11.797578170799126,-11.605923814819638,2.0298383579316903,2.095291738052513,2.078619839597574,-7292.760565759672
-12.249095347271616,-11.858998927498542,-11.848630330893938,2.0792321283227477,2.065070841874899,2.0476824925258534,-7291.635427598312
-12.247937059224354,-11.800104536833729,-11.84530371660727,2.0379229716846545,2.088724029018142,2.0581410389003874,-7291.147227842405
-12.118359938828334,-11.874564991116376,-11.825528179281099,2.0436843646662033,2.0487950466635896,2.044005685973613,-7290.999872933409
-12.169544557428932,-11.83853943326582,-11.761449872449901,2.0412652436436023,2.103655009366835,2.0402791857905216,-7289.469874123062
-12.164625496440378,-11.885023559096055,-11.71056808315324,2.096690074121785,2.13390265763613,2.0955550376831855,-7291.3437937439185
-12.195356275770072,-11.822628574064153,-11.766237220934018,2.0323150374753243,2.056349485620342,2.1106818139699723,-7290.042984868333
-12.143840311181728,-11.827919433548885,-11.787738103486669,2.0555093180816058,2.0807448179661145,2.057223546220704,-7289.44296404825
-12.346387049482832,-11.82236967896992,-11.771034680378726,2.039501957893696,2.1123632701505715,2.104557135221792,-7294.524669327987
-12.235297643894231,-11.875382209806006,-11.817636907256475,2.055009866787884,2.0289489655473494,2.0541135445807988,-7291.543412766273
-12.247438000825744,-11.87605442958381,-11.718678946498603,2.043962499964515,2.115703424021212,2.0987694232804945,-7290.149472833879
-12.195109830659844,-11.829621679642042,-11.711999914362803,2.016100116733914,2.070115384666695,2.0563373433544965,-7290.154591112899
-12.248994030109154,-11.89243319299253,-11.746329357028879,2.015526146925893,2.1102385966675823,2.0657682438723803,-7290.278439460949
-12.11993184320517,-11.887477806831573,-11.800375451829646,2.0515364147468236,2.095403532086256,2.1217717251810075,-7290.147315379324
-12.210501673179282,-11.91827872533813,-11.720664765055847,2.0547145308218644,2.124694826664356,2.0782892003812927,-7289.840237845937
-12.211450928303737,-11.903524774893466,-11.843284233856405,2.058205056201155,2.1110908362347103,2.114775675136122,-7290.390887148735
-12.204594018848955,-11.88523142071669,-11.812755878428673,2.0801523597616685,2.1176087720519563,2.1241544447797103,-7290.747721514202
-12.061016147032854,-11.72786354334016,-11.896030227661724,2.0314173402479963,2.061658595602456,2.070666901755184,-7296.644378468751
-12.252573298222082,-11.856211591696335,-11.855610280789232,2.034211624535162,2.067144604149052,2.045329694703783,-7291.396683449495
-12.21755237604655,-11.847813021799945,-11.889415956766857,2.0270942916116517,2.0613559620307162,2.1016961079361094,-7291.607126484149
-12.202390351396119,-11.860641505268323,-11.662097721466301,2.088445956034951,2.041270714418079,2.0535607029184217,-7292.517297890743
-12.237428840550553,-11.959859675250865,-11.712199837164011,2.029966327229111,2.1147389052865697,2.059783407809048,-7291.0946623780565
-12.180206766209078,-11.8974900354854,-11.771674750546053,2.027113788003086,2.132627525400067,2.026359598215955,-7290.734920523361
-12.20539805334739,-11.795444518799373,-11.681798293086596,2.0911974620164897,2.071487283737781,2.0962682881559536,-7291.869610472769
-12.237392694665227,-11.922608725612282,-11.706184784615632,2.058671689585929,2.098315321444933,2.0218642201299435,-7291.507102637572
-12.242829381658273,-11.947554381369105,-11.816846169587917,1.9580232964715514,2.0697246873339843,2.0407196949080664,-7295.5812696242065
-12.12800835604411,-11.971446742022565,-11.822475178817708,2.058711757860334,2.1077243125576306,2.0786884279070077,-7290.945843898834
-12.120404999767235,-11.972124016599386,-11.75272029149853,2.0815385039606964,2.081207747945623,2.07933944320467,-7291.294785675885
-12.220148379128222,-11.914714734002489,-11.778450984284675,2.048680001047266,2.0625251288276365,2.0696905632452918,-7289.525163093766
-12.142222495721345,-11.815490889603153,-11.729995436700296,2.0638154837270557,2.094922161209634,2.0975140541481716,-7289.813700971527
-12.184777156204001,-11.814032132778033,-11.834051521663731,2.041861232744885,2.1013254196667948,2.1206871509044682,-7290.375414788482
-12.229386112602999,-11.793981585969824,-11.839753183332022,1.9868809395434954,2.0208869502930993,2.1001508569331158,-7294.994679028136
-12.258993997621177,-11.894481715160504,-11.601686010081178,2.0722840949770513,2.091046036458852,2.075711387747113,-7293.588472869445
-12.134059877773051,-11.894171325487449,-11.81285900561286,2.051475598768458,2.131285861727673,2.0412539090808384,-7290.577992647863
-12.209381100390566,-11.873372406929684,-11.628308093087377,2.0637756265303406,2.1030343819007915,2.123868133276648,-7292.149364911667
-12.203508811299624,-11.823668269532382,-11.757706422802483,2.1108451408359596,2.1112425689304004,2.0458144760832626,-7291.871146751143
-12.201962636500161,-11.876586288738025,-11.760791185635263,2.042229376231105,2.030896176291949,2.091030403686221,-7290.420014659306
-12.09444871026411,-11.853454093194625,-11.818281092660575,2.0292257234076616,2.086077318336064,2.117528437315633,-7291.006912531415
-12.155146157652936,-11.900395272531565,-11.86891536385872,2.1319265904442455,2.086853276485739,2.102904372876484,-7294.1147869467795
-12.15076274824408,-11.810902243914258,-11.781719886130151,2.0602102567476432,2.090945201342088,2.061968483500577,-7289.5268596145415
-12.218651669027668,-11.994286986651474,-11.891190850819362,2.097543377881926,2.1005967547767823,2.1126441726557306,-7294.682374073446
-12.25259423407965,-11.80870512989511,-11.92290496953473,2.083855964286784,2.027908929175122,2.1018545048522044,-7296.050285648706
-12.10625717165182,-11.894526767435789,-11.771929543844033,2.0693940616446107,2.0672022496395903,2.044938357446183,-7290.613261148494
-12.16683070135855,-12.044245157714537,-11.840140882408662,2.0247907223604265,2.1275267977389936,2.073991276318478,-7293.99819009063
-12.185199348500381,-12.051931916074988,-11.896709308426878,2.0834761096431476,2.102978394551757,2.041120647120413,-7296.630433718968
-12.309847600846071,-11.728020608421225,-11.746624844446375,1.9750900163658762,2.050001996736305,2.073176723777651,-7298.401907820955
-12.181847722492984,-11.92253328306363,-11.700039634203918,2.0694948250876175,2.0864937124853173,2.0317789370725885,-7290.775645232541
-12.142817232901933,-11.895664862492241,-11.729722355881249,2.0331581095885833,2.1221795390250286,2.0840268053692443,-7289.584608875285
-12.132867726833684,-11.768233419040795,-11.783099214935552,2.0625580278504883,2.100795158832477,2.040910713636831,-7291.275075871034
-12.216430289798376,-11.780404975527823,-11.662581896768938,2.050077122154658,2.0767496631736617,2.051776202866793,-7291.844071609879
-12.173750744989146,-11.881698033162548,-11.750488555977352,2.0881360499635946,2.0900852332469166,2.08834002540157,-7289.649482024809
-12.254998882396352,-11.962696531867984,-11.82854361298803,2.0946199938831875,2.0193410477579565,2.0382024842054167,-7295.568441295759
-12.141790967350778,-11.817369554150824,-11.821742496326715,2.011932224418095,2.1160474206667175,2.1265590003487436,-7291.415168829006
-12.12709977268756,-11.8815830241084,-11.877249633658984,2.035782186563993,2.091732848112019,2.0895656259993087,-7290.717804736832
-12.203499727827289,-11.947037499723965,-11.840278777383077,2.0771597467988205,2.0947300063987586,2.0850702684335007,-7290.654016351224
-12.284532878668905,-11.858775421713803,-11.778855413776158,2.0659018646922207,2.132928547087355,2.0994291332234556,-7291.74582783903
-12.146454056322492,-11.80442985573149,-11.732288045043816,2.0478557702178093,2.111805514181928,2.0534090395278093,-7290.038605358236
-12.187249329786972,-11.97209618170758,-11.72059883011738,2.0483695109501667,2.1166123898445672,2.0535443576224726,-7290.732913388392
-12.216257789403683,-11.884725700695883,-11.847777101192195,2.042690991296452,2.163568877313547,2.0351813575068336,-7292.7009398039545
-12.150544072570979,-11.827829805284138,-11.861957384061988,2.0356238649425484,2.1751136342510105,2.0715113433449877,-7293.156963499672
-12.174378146665221,-11.882545614320586,-11.77944039876855,2.065444811708917,2.1158616313767764,2.080427922374265,-7289.1121449071825
-12.10490510800245,-11.769266576853278,-11.799842449665503,2.0063257027623265,2.0849231465187534,2.0569660960300347,-7292.2358080186405
-12.181487721617698,-11.780198980340561,-11.79858082063864,2.092297286229064,2.109085650260955,2.1684771523830917,-7294.273738058145
-12.225886018931908,-11.880821745354577,-11.644839621252071,2.019727457532484,2.0870671449040405,2.1105346623398127,-7291.590932373159
-12.172270829274789,-11.813422308428986,-11.619563831667229,2.0451607351832064,2.1174232851364367,2.1670777075862473,-7294.929616902603
-12.19862953081002,-11.890166572022691,-11.847509588936623,2.0652702804093535,2.0704093020754053,2.059854468683384,-7290.068295453239
-12.253681175572606,-11.893516393926289,-11.771328079102885,2.0368664433429062,2.113287896019928,2.0302627491173437,-7290.870570003177
-12.218315980476383,-11.81631995029334,-11.78574486833481,2.08620886328908,2.1028818844497597,2.014590559451723,-7292.039187029809
